mz,rt,rt1,rt2,intensity,z,pic_label,score
494.26927055023657,1377.6031175727903,1370.94876412296,1380.91080466653,1302391.9296875,2,1377.6031175727903_494.26927055023657_1302391.9296875,
428.2425149745716,1380.935054772255,1374.79896906756,1383.52429310226,1286664.294921875,2,1380.935054772255_428.2425149745716_1286664.294921875,
484.723439360088,1378.561865602213,1370.94876412296,1380.91080466653,1349119.52734375,2,1378.561865602213_484.723439360088_1349119.52734375,
497.7613385811547,1377.9387072500103,1374.79896906756,1383.52429310226,1283349.9770507812,2,1377.9387072500103_497.7613385811547_1283349.9770507812,
610.7543814102577,1379.0150865668058,1374.79896906756,1383.52429310226,618614.6640625,2,1379.0150865668058_610.7543814102577_618614.6640625,
377.7192211205033,1380.5366546812131,1374.79896906756,1391.41866759207,629920.7509765625,2,1380.5366546812131_377.7192211205033_629920.7509765625,
577.78091447145,1378.878863198904,1373.00090257071,1385.88257614518,12086899.950683594,2,1378.878863198904_577.78091447145_12086899.950683594,
596.754027094246,1378.5267622037593,1376.5499716176894,1383.52429310226,777183.845703125,2,1378.5267622037593_596.754027094246_777183.845703125,
427.8606663200314,1380.8339023610688,1378.55373219396,1385.88257614518,651541.76171875,3,1380.8339023610688_427.8606663200314_651541.76171875,
454.74936326473255,1380.8553861409423,1374.79896906756,1388.4466261043704,765243.4453125,2,1380.8553861409423_454.74936326473255_765243.4453125,
612.7769748217195,1382.7751155792728,1378.55373219396,1385.88257614518,573255.0126953125,2,1382.7751155792728_612.7769748217195_573255.0126953125,
379.50441810440793,1383.5166920190748,1376.5499716176894,1393.87704364206,617708.0078125,3,1383.5166920190748_379.50441810440793_617708.0078125,
421.54084952689664,1385.9649415071635,1380.91080466653,1388.4466261043704,1295986.3203125,3,1385.9649415071635_421.54084952689664_1295986.3203125,
516.7457088983736,1384.17555436447,1380.91080466653,1391.41866759207,992303.607421875,2,1384.17555436447_516.7457088983736_992303.607421875,
558.3114102115654,1385.9757435162803,1380.91080466653,1391.41866759207,1028966.44921875,2,1385.9757435162803_558.3114102115654_1028966.44921875,
390.8666931841952,1375.0913489139311,1362.8059531822198,1393.87704364206,1699299.157485962,3,1375.0913489139311_390.8666931841952_1699299.157485962,
368.8584854286388,1388.5606491680287,1383.52429310226,1398.2833741083298,674609.7919921875,3,1388.5606491680287_368.8584854286388_674609.7919921875,
411.85447743668095,1385.781876605159,1383.52429310226,1395.8766451254,871882.810546875,3,1385.781876605159_411.85447743668095_871882.810546875,
432.2105989347702,1388.4275848302625,1376.5499716176894,1391.41866759207,1570136.5068359375,3,1388.4275848302625_432.2105989347702_1570136.5068359375,
532.735832010021,1388.5114160894436,1380.91080466653,1393.87704364206,2229817.5205078125,2,1388.5114160894436_532.735832010021_2229817.5205078125,
543.7269865374448,1388.455493609615,1383.52429310226,1391.41866759207,576590.8388671875,2,1388.455493609615_543.7269865374448_576590.8388671875,
610.3167288518026,1388.474506332403,1373.00090257071,1398.2833741083298,1154799.05078125,2,1388.474506332403_610.3167288518026_1154799.05078125,
372.81310777498913,1391.3662418786932,1383.52429310226,1400.69152311231,466337.4716796875,3,1391.3662418786932_372.81310777498913_466337.4716796875,
398.538413126995,1400.693558986817,1383.52429310226,1403.20020607854,866535.71484375,3,1400.693558986817_398.538413126995_866535.71484375,
433.70346182438624,1381.82904806061,1360.70186261082,1398.2833741083298,1197496.8083496094,2,1381.82904806061_433.70346182438624_1197496.8083496094,
550.7341450362078,1391.3832895887097,1388.4466261043704,1398.2833741083298,1549112.458984375,2,1391.3832895887097_550.7341450362078_1549112.458984375,
561.7249122555602,1391.733897780833,1388.4466261043704,1398.2833741083298,995813.9256591796,2,1391.733897780833_561.7249122555602_995813.9256591796,
424.7326077694013,1391.901706733307,1383.52429310226,1398.2833741083298,1206943.0278320312,2,1391.901706733307_424.7326077694013_1206943.0278320312,
543.7610669100214,1392.061949479434,1388.4466261043704,1398.2833741083298,987885.439453125,2,1392.061949479434_543.7610669100214_987885.439453125,
578.247332515246,1395.2227060085777,1391.41866759207,1398.2833741083298,981682.8151855468,2,1395.2227060085777_578.247332515246_981682.8151855468,
370.7404551164206,1398.3742677987009,1378.55373219396,1400.69152311231,184773.76953125,3,1398.3742677987009_370.7404551164206_184773.76953125,
379.5222815856738,1399.1619187361116,1388.4466261043704,1429.2908937111,2654088.7978515625,3,1399.1619187361116_379.5222815856738_2654088.7978515625,
545.2670368333996,1400.7761082917254,1393.87704364206,1403.20020607854,1709761.12890625,2,1400.7761082917254_545.2670368333996_1709761.12890625,
557.2164906024975,1403.2400288109989,1393.87704364206,1406.1638580932702,1315573.46875,2,1403.2400288109989_557.2164906024975_1315573.46875,
435.2154826727982,1404.0734340301296,1395.8766451254,1412.17701510333,18715990.8046875,3,1404.0734340301296_435.2154826727982_18715990.8046875,
579.7411321237731,1403.141136092844,1400.69152311231,1409.17929915333,1661370.21875,2,1403.141136092844_579.7411321237731_1661370.21875,
582.7488435408515,1403.1879763133286,1400.69152311231,1412.17701510333,2877674.953125,2,1403.1879763133286_582.7488435408515_2877674.953125,
362.7131255661101,1407.716457358498,1395.8766451254,1417.24299863721,1360162.740234375,2,1407.716457358498_362.7131255661101_1360162.740234375,
600.7824544346321,1406.0825467149928,1403.20020607854,1414.7181755676302,1534638.046875,2,1406.0825467149928_600.7824544346321_1534638.046875,
501.295036149953,1403.608998856191,1398.2833741083298,1417.24299863721,4144064.859375,2,1403.608998856191_501.295036149953_4144064.859375,
351.1959988733092,1406.1459542645568,1398.2833741083298,1420.22542718793,2119871.37890625,3,1406.1459542645568_351.1959988733092_2119871.37890625,
353.16964969175706,1409.028460148567,1406.1638580932702,1417.24299863721,1202662.76171875,3,1409.028460148567_353.16964969175706_1202662.76171875,
356.87993320834033,1415.76767023637,1393.87704364206,1426.25698212531,989956.3259277344,3,1415.76767023637_356.87993320834033_989956.3259277344,
360.5085815565066,1412.080443711125,1409.17929915333,1420.22542718793,648326.455078125,3,1412.080443711125_360.5085815565066_648326.455078125,
409.5209438993653,1405.1197941086646,1398.2833741083298,1423.24115363505,9595874.32421875,3,1405.1197941086646_409.5209438993653_9595874.32421875,
359.8560217278667,1412.6256613751636,1409.17929915333,1420.22542718793,973566.4211730956,3,1412.6256613751636_359.8560217278667_973566.4211730956,
368.8714113583175,1422.5084940727454,1412.17701510333,1426.25698212531,333564.421875,3,1422.5084940727454_368.8714113583175_333564.421875,
397.8454270801762,1412.14118672465,1409.17929915333,1423.24115363505,530085.921875,3,1412.14118672465_397.8454270801762_530085.921875,
484.7608952393964,1414.5240303249543,1409.17929915333,1420.22542718793,1616855.4477539062,2,1414.5240303249543_484.7608952393964_1616855.4477539062,
567.772567792665,1417.245886218043,1409.17929915333,1420.22542718793,2891113.6616210938,2,1417.245886218043_567.772567792665_2891113.6616210938,
583.8040731865225,1409.1491535094626,1406.1638580932702,1420.22542718793,1249266.87109375,2,1409.1491535094626_583.8040731865225_1249266.87109375,
1060.86681953426,1417.319076694128,1412.17701510333,1420.22542718793,646620.8173828125,2,1417.319076694128_1060.86681953426_646620.8173828125,
377.1918058586775,1420.173463237305,1417.24299863721,1429.2908937111,437526.5595703125,3,1420.173463237305_377.1918058586775_437526.5595703125,
407.0121907732185,1419.130851902979,1412.17701510333,1443.46841815854,657878.2202148438,2,1419.130851902979_407.0121907732185_657878.2202148438,
475.7477553989878,1420.2403031323438,1412.17701510333,1423.24115363505,2977304.7421875,2,1420.2403031323438_475.7477553989878_2977304.7421875,
498.7212252244957,1423.247995385031,1412.17701510333,1426.25698212531,1595077.1591796875,2,1423.247995385031_498.7212252244957_1595077.1591796875,
543.8214227072164,1417.470651698213,1412.17701510333,1426.25698212531,1216645.251953125,2,1417.470651698213_543.8214227072164_1216645.251953125,
366.8398022796136,1423.1951581131552,1412.17701510333,1435.3692326917503,5111359.82421875,3,1423.1951581131552_366.8398022796136_5111359.82421875,
456.2378671658528,1423.2472927296317,1409.17929915333,1426.25698212531,1227961.478515625,2,1423.2472927296317_456.2378671658528_1227961.478515625,
494.6829686593749,1423.256368189464,1414.7181755676302,1426.25698212531,1351525.7275390625,2,1423.256368189464_494.6829686593749_1351525.7275390625,
529.2563815510318,1423.2588047568684,1417.24299863721,1426.25698212531,872430.396484375,2,1423.2588047568684_529.2563815510318_872430.396484375,
356.01438384531355,1426.9866527425545,1409.17929915333,1438.34313670539,408597.2153320313,2,1426.9866527425545_356.01438384531355_408597.2153320313,
356.5274375347544,1426.2080950273962,1414.7181755676302,1429.2908937111,906374.822265625,3,1426.2080950273962_356.5274375347544_906374.822265625,
452.70442213936735,1423.075930784517,1420.22542718793,1432.33746723078,1412038.32421875,2,1423.075930784517_452.70442213936735_1412038.32421875,
447.96503424501407,1412.141522087499,1409.17929915333,1466.25727013493,808087.89453125,3,1412.141522087499_447.96503424501407_808087.89453125,
363.5397846024576,1427.1184238128158,1412.17701510333,1440.95950869465,2283970.797363281,3,1427.1184238128158_363.5397846024576_2283970.797363281,
564.7220987683144,1427.6484025069622,1423.24115363505,1438.34313670539,1334939.7348632812,2,1427.6484025069622_564.7220987683144_1334939.7348632812,
567.7308346759067,1427.4693089999207,1423.24115363505,1438.34313670539,2147722.0712890625,2,1427.4693089999207_567.7308346759067_2147722.0712890625,
577.7066803652974,1429.185997411613,1423.24115363505,1438.34313670539,822122.05078125,2,1429.185997411613_577.7066803652974_822122.05078125,
355.81872941837304,1430.852656756664,1423.24115363505,1438.34313670539,1363445.8270568848,3,1430.852656756664_355.81872941837304_1363445.8270568848,
376.81725841725296,1429.0864152150505,1423.24115363505,1443.46841815854,2374798.146484375,3,1429.0864152150505_376.81725841725296_2374798.146484375,
388.5114199664369,1430.1604592688495,1426.25698212531,1445.97710863494,433891.74609375,3,1430.1604592688495_388.5114199664369_433891.74609375,
390.5292254246835,1428.9535022280777,1417.24299863721,1443.46841815854,1872319.470703125,3,1428.9535022280777_390.5292254246835_1872319.470703125,
411.8643259694716,1431.1886772365856,1420.22542718793,1440.95950869465,1138909.16015625,3,1431.1886772365856_411.8643259694716_1138909.16015625,
458.2359391092773,1435.4308257571972,1429.2908937111,1438.34313670539,581153.205078125,2,1435.4308257571972_458.2359391092773_581153.205078125,
367.2169355242803,1438.3872434888633,1432.33746723078,1443.46841815854,526419.537109375,3,1438.3872434888633_367.2169355242803_526419.537109375,
378.5589420899598,1436.994963400612,1432.33746723078,1443.46841815854,496250.23193359375,3,1436.994963400612_378.5589420899598_496250.23193359375,
384.1942158697213,1434.1307373757672,1429.2908937111,1443.46841815854,668499.9375,3,1434.1307373757672_384.1942158697213_668499.9375,
494.7531528135577,1440.255602305103,1429.2908937111,1453.35987464334,2679879.2680664062,2,1440.255602305103_494.7531528135577_2679879.2680664062,
498.8747906465112,1441.4010879258178,1432.33746723078,1448.54033163927,1072115.9013671875,3,1441.4010879258178_498.8747906465112_1072115.9013671875,
526.7168907835495,1441.07136488596,1432.33746723078,1448.54033163927,465094.033203125,2,1441.07136488596_526.7168907835495_465094.033203125,
532.7835886304913,1441.004307631967,1435.3692326917503,1445.97710863494,558408.4091796875,2,1441.004307631967_532.7835886304913_558408.4091796875,
549.763070531164,1441.8688499997386,1435.3692326917503,1445.97710863494,1239153.0771484375,2,1441.8688499997386_549.763070531164_1239153.0771484375,
562.2556908517472,1435.899553461912,1429.2908937111,1448.54033163927,1175347.7041015625,2,1435.899553461912_562.2556908517472_1175347.7041015625,
560.7544698280958,1435.3354976433302,1429.2908937111,1443.46841815854,937181.3881835938,2,1435.3354976433302_560.7544698280958_937181.3881835938,
567.7913826769218,1439.3687831397383,1435.3692326917503,1445.97710863494,635930.115234375,2,1439.3687831397383_567.7913826769218_635930.115234375,
378.8628872373517,1442.9047616540945,1432.33746723078,1445.97710863494,1597306.016357422,3,1442.9047616540945_378.8628872373517_1597306.016357422,
747.807530441286,1440.9243499463382,1438.34313670539,1448.54033163927,327242.0146484375,2,1440.9243499463382_747.807530441286_327242.0146484375,
367.867865181098,1459.1212425309486,1445.97710863494,1492.78073672199,49292361.8203125,3,1459.1212425309486_367.867865181098_49292361.8203125,
364.873830186182,1443.4402310425858,1440.95950869465,1451.00169268989,416742.5625,3,1443.4402310425858_364.873830186182_416742.5625,
375.5099929160591,1445.4931218702432,1438.34313670539,1448.54033163927,553529.1799316406,3,1445.4931218702432_375.5099929160591_553529.1799316406,
416.2740496726217,1446.0167299856812,1438.34313670539,1448.54033163927,1055753.720275879,2,1446.0167299856812_416.2740496726217_1055753.720275879,
504.2151172969483,1440.959014172843,1438.34313670539,1451.00169268989,277920.587890625,2,1440.959014172843_504.2151172969483_277920.587890625,
414.521967192093,1445.898793820386,1440.95950869465,1453.35987464334,626450.0576171875,3,1445.898793820386_414.521967192093_626450.0576171875,
418.8893848583761,1446.285846015692,1440.95950869465,1453.35987464334,1596408.512084961,3,1446.285846015692_418.8893848583761_1596408.512084961,
500.2348848517869,1448.574298384215,1440.95950869465,1456.12575808908,712288.8115234375,2,1448.574298384215_500.2348848517869_712288.8115234375,
533.7330369243635,1450.9631865147362,1445.97710863494,1456.12575808908,572393.47265625,2,1450.9631865147362_533.7330369243635_572393.47265625,
554.7295301321556,1450.9860063919905,1445.97710863494,1456.12575808908,441400.05078125,2,1450.9860063919905_554.7295301321556_441400.05078125,
353.548437234979,1450.8922930112317,1438.34313670539,1458.90890566254,2364548.685791016,3,1450.8922930112317_353.548437234979_2364548.685791016,
556.7775676629648,1453.4241963218512,1448.54033163927,1456.12575808908,513567.12109375,2,1453.4241963218512_556.7775676629648_513567.12109375,
611.7600147985778,1450.972287280306,1445.97710863494,1456.12575808908,562093.74609375,2,1450.972287280306_611.7600147985778_562093.74609375,
352.2127977671108,1456.25441803393,1451.00169268989,1464.05109468843,1171482.6674804688,3,1456.25441803393_352.2127977671108_1171482.6674804688,
536.8175633080168,1455.2669140840908,1448.54033163927,1464.05109468843,527118.7358398438,2,1455.2669140840908_536.8175633080168_527118.7358398438,
